game_id,date,season,home_team,away_team,home_score,away_score,went_to_ot,went_to_so,home_shots,away_shots,home_sv_pct,away_sv_pct,home_hits,away_hits,home_blocked,away_blocked,home_pim,away_pim
2019010001,2019-09-15,20192020,VGK,ARI,6,2,0,0,31,30,0.933333,0.888889,0,0,0,0,0,0
2019010006,2019-09-16,20192020,PHI,NYI,1,3,0,0,26,16,0.888889,1.0,0,0,0,0,0,0
2019010003,2019-09-16,20192020,NJD,BOS,4,3,1,0,30,33,0.944444,1.0,0,0,0,0,0,0
2019010007,2019-09-16,20192020,BUF,PIT,5,4,1,0,47,18,0.8,0.92,0,0,0,0,0,0
2019010010,2019-09-16,20192020,CGY,VAN,2,3,1,0,38,13,1.0,0.947368,0,0,0,0,0,0
2019010012,2019-09-16,20192020,VAN,CGY,3,4,0,0,34,41,0.928571,1.0,0,0,0,0,0,0
2019010009,2019-09-16,20192020,DAL,STL,0,2,0,0,22,33,0.941176,1.0,0,0,0,0,0,0
2019010004,2019-09-16,20192020,WSH,CHI,4,3,1,0,29,30,0.9,0.862069,0,0,0,0,0,0
2019010011,2019-09-16,20192020,EDM,WPG,2,0,0,0,33,25,1.0,0.939394,0,0,0,0,0,0
2019010002,2019-09-16,20192020,NSH,FLA,6,3,0,0,29,23,1.0,0.882353,0,0,0,0,0,0
2019010008,2019-09-16,20192020,NSH,FLA,1,0,0,0,27,27,1.0,1.0,0,0,0,0,0,0
2019010005,2019-09-16,20192020,MTL,NJD,4,2,0,0,26,26,0.941176,0.916667,0,0,0,0,0,0
2019010022,2019-09-17,20192020,SJS,ANA,3,4,0,0,26,25,0.916667,0.933333,0,0,0,0,0,0
2019010021,2019-09-17,20192020,ARI,LAK,1,4,0,0,26,28,1.0,1.0,0,0,0,0,0,0
2019010023,2019-09-17,20192020,LAK,ARI,0,5,0,0,26,25,0.866667,1.0,0,0,0,0,0,0
2019010013,2019-09-17,20192020,TOR,OTT,1,3,0,0,24,19,0.923077,1.0,0,0,0,0,0,0
2019010016,2019-09-17,20192020,NYI,PHI,3,2,1,0,37,26,0.933333,1.0,0,0,0,0,0,0
2019010014,2019-09-17,20192020,CBJ,BUF,4,1,0,0,33,29,1.0,0.947368,0,0,0,0,0,0
2019010015,2019-09-17,20192020,TBL,CAR,0,3,0,0,15,37,0.918919,1.0,0,0,0,0,0,0
2019010017,2019-09-17,20192020,DET,CHI,5,3,0,0,39,25,0.882353,0.904762,0,0,0,0,0,0
2019010019,2019-09-17,20192020,COL,VGK,0,5,0,0,24,28,0.846154,1.0,0,0,0,0,0,0
2019010018,2019-09-17,20192020,MIN,DAL,1,2,1,0,32,21,0.904762,1.0,0,0,0,0,0,0
2019010020,2019-09-17,20192020,VAN,EDM,4,2,0,0,24,37,0.945946,0.869565,0,0,0,0,0,0
2019010025,2019-09-18,20192020,NYR,NJD,3,4,0,0,42,24,0.923077,0.931034,0,0,0,0,0,0
2019010028,2019-09-18,20192020,OTT,TOR,4,3,0,0,27,39,0.952381,1.0,0,0,0,0,0,0
2019010031,2019-09-18,20192020,CGY,SJS,6,4,0,0,22,20,0.8,0.772727,0,0,0,0,0,0
2019010026,2019-09-18,20192020,WSH,STL,3,2,0,0,33,27,0.928571,0.956522,0,0,0,0,0,0
2019010027,2019-09-18,20192020,CAR,TBL,2,0,0,0,24,21,1.0,0.923077,0,0,0,0,0,0
2019010030,2019-09-18,20192020,CHI,DET,2,1,0,0,28,24,0.958333,0.941176,0,0,0,0,0,0
2019010024,2019-09-18,20192020,MTL,FLA,4,3,0,0,19,21,0.857143,0.789474,0,0,0,0,0,0
2019010029,2019-09-18,20192020,WPG,MIN,4,1,0,0,32,21,0.952381,0.909091,0,0,0,0,0,0
2019010032,2019-09-19,20192020,PHI,BOS,1,3,0,0,24,34,0.916667,1.0,0,0,0,0,0,0
2019010033,2019-09-19,20192020,PIT,CBJ,4,1,0,0,35,28,0.964286,0.944444,0,0,0,0,0,0
2019010035,2019-09-19,20192020,COL,DAL,1,2,0,0,47,23,0.913043,1.0,0,0,0,0,0,0
2019010036,2019-09-19,20192020,EDM,VAN,1,6,0,0,27,34,0.826087,0.962963,0,0,0,0,0,0
2019010034,2019-09-19,20192020,MTL,FLA,5,4,0,1,46,18,0.777778,0.913043,0,0,0,0,0,0
2019010037,2019-09-19,20192020,LAK,VGK,2,3,1,0,38,26,0.884615,0.947368,0,0,0,0,0,0
2019010040,2019-09-20,20192020,NJD,NYR,4,2,0,0,40,23,0.913043,0.9375,0,0,0,0,0,0
2019010038,2019-09-20,20192020,TOR,BUF,3,0,0,0,34,31,1.0,0.913043,0,0,0,0,0,0
2019010043,2019-09-20,20192020,EDM,CGY,6,2,0,0,29,20,0.9,0.875,0,0,0,0,0,0
2019010042,2019-09-20,20192020,WPG,STL,3,4,1,0,31,19,0.789474,0.909091,0,0,0,0,0,0
2019010041,2019-09-20,20192020,DET,NYI,3,4,1,0,27,26,0.846154,0.9375,0,0,0,0,0,0
2019010039,2019-09-20,20192020,TBL,NSH,3,1,0,0,32,32,0.96875,0.935484,0,0,0,0,0,0
2019010055,2019-09-21,20192020,ARI,ANA,4,3,0,1,29,34,0.911765,0.944444,0,0,0,0,0,0
2019010049,2019-09-21,20192020,PHI,NYR,4,1,0,0,40,19,1.0,0.9,0,0,0,0,0,0
2019010047,2019-09-21,20192020,OTT,MTL,0,4,0,0,27,34,0.931034,1.0,0,0,0,0,0,0
2019010054,2019-09-21,20192020,CHI,BOS,3,2,1,0,47,41,0.95122,0.952381,0,0,0,0,0,0
2019010050,2019-09-21,20192020,BUF,TOR,5,3,0,0,32,34,0.911765,0.909091,0,0,0,0,0,0
2019010044,2019-09-21,20192020,CBJ,PIT,3,1,0,0,22,25,0.96,0.904762,0,0,0,0,0,0
2019010053,2019-09-21,20192020,SJS,VGK,1,3,0,0,29,29,0.896552,0.965517,0,0,0,0,0,0
2019010046,2019-09-21,20192020,WSH,CAR,3,2,0,0,20,15,0.866667,0.9,0,0,0,0,0,0
2019010045,2019-09-21,20192020,MIN,COL,4,3,0,0,26,33,0.909091,0.846154,0,0,0,0,0,0
2019010051,2019-09-21,20192020,DAL,FLA,0,6,0,0,30,42,0.958333,1.0,0,0,0,0,0,0
2019010056,2019-09-21,20192020,LAK,VAN,7,5,0,0,29,39,0.871795,0.809524,0,0,0,0,0,0
2019010052,2019-09-21,20192020,NSH,TBL,5,4,1,0,44,21,0.809524,0.886364,0,0,0,0,0,0
2019010048,2019-09-21,20192020,NJD,NYI,4,3,0,0,21,45,0.933333,0.9,0,0,0,0,0,0
2019010058,2019-09-22,20192020,DET,PIT,3,2,1,0,25,34,0.941176,0.88,0,0,0,0,0,0
2019010060,2019-09-22,20192020,WPG,CGY,4,1,0,0,29,23,0.956522,0.892857,0,0,0,0,0,0
2019010057,2019-09-22,20192020,STL,CBJ,5,3,0,0,34,25,0.88,0.852941,0,0,0,0,0,0
2019010059,2019-09-22,20192020,COL,MIN,3,2,0,1,36,23,0.913043,0.944444,0,0,0,0,0,0
2019010065,2019-09-23,20192020,LAK,ANA,3,0,0,0,30,31,1.0,0.931034,0,0,0,0,0,0
2019010064,2019-09-23,20192020,VAN,OTT,6,4,0,0,33,45,0.911111,0.818182,0,0,0,0,0,0
2019010062,2019-09-23,20192020,BOS,PHI,4,3,1,0,22,33,0.941176,0.818182,0,0,0,0,0,0
2019010061,2019-09-23,20192020,NYI,DET,3,2,1,0,43,23,0.913043,0.930233,0,0,0,0,0,0
2019010063,2019-09-23,20192020,MTL,TOR,0,3,0,0,38,25,0.88,1.0,0,0,0,0,0,0
2019010066,2019-09-24,20192020,NYR,NYI,3,1,0,0,30,30,1.0,0.931034,0,0,0,0,0,0
2019010071,2019-09-24,20192020,ANA,SJS,4,1,0,0,37,32,0.96875,0.916667,0,0,0,0,0,0
2019010069,2019-09-24,20192020,EDM,ARI,2,4,0,0,40,33,0.882353,0.95,0,0,0,0,0,0
2019010070,2019-09-24,20192020,CGY,WPG,2,0,0,0,33,20,1.0,1.0,0,0,0,0,0,0
2019010068,2019-09-24,20192020,STL,DAL,1,2,0,0,29,18,0.888889,1.0,0,0,0,0,0,0
2019010067,2019-09-24,20192020,FLA,TBL,6,3,0,0,24,22,0.875,0.75,0,0,0,0,0,0
2019010079,2019-09-25,20192020,ANA,LAK,2,0,0,0,29,34,1.0,0.964286,0,0,0,0,0,0
2019010080,2019-09-25,20192020,VAN,OTT,2,6,0,0,46,29,0.793103,0.956522,0,0,0,0,0,0
2019010075,2019-09-25,20192020,BOS,NJD,2,0,0,0,32,29,1.0,0.9375,0,0,0,0,0,0
2019010072,2019-09-25,20192020,BUF,CBJ,4,3,1,0,29,25,0.88,0.862069,0,0,0,0,0,0
2019010073,2019-09-25,20192020,PIT,DET,4,2,0,0,32,28,0.928571,0.875,0,0,0,0,0,0
2019010076,2019-09-25,20192020,NSH,CAR,3,0,0,0,40,32,1.0,0.925,0,0,0,0,0,0
2019010077,2019-09-25,20192020,CHI,WSH,0,6,0,0,22,26,0.769231,1.0,0,0,0,0,0,0
2019010078,2019-09-25,20192020,VGK,COL,1,4,0,0,17,32,0.875,0.941176,0,0,0,0,0,0
2019010074,2019-09-25,20192020,TOR,MTL,3,0,0,0,49,26,1.0,0.938776,0,0,0,0,0,0
2019010081,2019-09-26,20192020,NYR,PHI,2,1,0,1,32,33,0.969697,0.96875,0,0,0,0,0,0
2019010086,2019-09-26,20192020,VAN,ARI,2,4,0,0,19,35,0.911765,0.894737,0,0,0,0,0,0
2019010087,2019-09-26,20192020,SJS,CGY,4,1,0,0,36,25,0.96,1.0,0,0,0,0,0,0
2019010082,2019-09-26,20192020,DET,STL,4,1,0,0,26,38,0.973684,0.846154,0,0,0,0,0,0
2019010085,2019-09-26,20192020,DAL,MIN,1,2,0,0,30,23,0.913043,0.966667,0,0,0,0,0,0
2019010084,2019-09-26,20192020,WPG,EDM,3,5,0,0,21,26,0.807692,0.857143,0,0,0,0,0,0
2019010083,2019-09-26,20192020,FLA,TBL,2,4,0,0,32,25,0.84,0.9375,0,0,0,0,0,0
2019010091,2019-09-27,20192020,STL,WSH,4,3,0,0,25,27,0.888889,0.84,0,0,0,0,0,0
2019010089,2019-09-27,20192020,CAR,NSH,1,2,1,0,31,30,1.0,0.967742,0,0,0,0,0,0
2019010088,2019-09-27,20192020,CBJ,NJD,0,2,0,0,32,27,0.925926,1.0,0,0,0,0,0,0
2019010090,2019-09-27,20192020,DET,TOR,3,4,0,1,18,37,0.918919,0.875,0,0,0,0,0,0
2019010092,2019-09-27,20192020,VGK,LAK,2,3,0,0,42,28,0.892857,0.952381,0,0,0,0,0,0
2019010098,2019-09-28,20192020,NYI,NYR,4,2,0,0,26,21,1.0,0.88,0,0,0,0,0,0
2019010101,2019-09-28,20192020,ANA,ARI,2,1,0,0,37,27,1.0,0.945946,0,0,0,0,0,0
2019010099,2019-09-28,20192020,MTL,OTT,4,3,1,0,34,37,0.918919,0.882353,0,0,0,0,0,0
2019010094,2019-09-28,20192020,BOS,CHI,8,2,0,0,30,21,0.904762,0.75,0,0,0,0,0,0
2019010093,2019-09-28,20192020,PIT,BUF,2,3,0,1,38,30,0.933333,0.944444,0,0,0,0,0,0
2019010100,2019-09-28,20192020,CGY,EDM,3,2,0,0,22,28,0.928571,0.863636,0,0,0,0,0,0
2019010095,2019-09-28,20192020,DAL,COL,4,3,0,1,36,28,0.892857,0.916667,0,0,0,0,0,0
2019010096,2019-09-28,20192020,TOR,DET,5,0,0,0,32,16,1.0,1.0,0,0,0,0,0,0
2019010097,2019-09-28,20192020,TBL,FLA,0,1,0,1,26,28,1.0,1.0,0,0,0,0,0,0
2019010105,2019-09-29,20192020,VGK,SJS,5,1,0,0,32,39,0.974359,0.909091,0,0,0,0,0,0
2019010102,2019-09-29,20192020,CAR,WSH,3,4,0,0,31,23,0.826087,0.903226,0,0,0,0,0,0
2019010106,2019-09-29,20192020,EIS,CHI,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0
2019010103,2019-09-29,20192020,MIN,WPG,4,5,1,0,35,28,0.821429,0.9375,0,0,0,0,0,0
2019010107,2019-09-30,20192020,LAU,PHI,4,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0
2019020001,2019-10-02,20192020,TOR,OTT,5,3,0,0,42,26,0.884615,0.880952,0,0,0,0,0,0
2019020004,2019-10-02,20192020,VGK,SJS,4,1,0,0,35,22,0.954545,0.885714,0,0,0,0,0,0
2019020002,2019-10-02,20192020,STL,WSH,2,3,1,0,22,34,0.911765,0.909091,0,0,0,0,0,0
2019020003,2019-10-02,20192020,EDM,VAN,3,2,0,0,22,33,0.939394,0.863636,0,0,0,0,0,0
2019020006,2019-10-03,20192020,NYR,WPG,6,4,0,0,32,47,0.914894,0.83871,0,0,0,0,0,0
2019020012,2019-10-03,20192020,ANA,ARI,2,1,0,0,29,33,0.969697,0.931034,0,0,0,0,0,0
2019020010,2019-10-03,20192020,DAL,BOS,1,2,0,0,29,20,0.9,0.965517,0,0,0,0,0,0
2019020007,2019-10-03,20192020,PIT,BUF,1,3,0,0,29,41,0.926829,0.965517,0,0,0,0,0,0
2019020011,2019-10-03,20192020,COL,CGY,5,3,0,0,32,30,0.9,0.870968,0,0,0,0,0,0
2019020008,2019-10-03,20192020,CAR,MTL,4,3,0,1,43,36,0.916667,0.930233,0,0,0,0,0,0
2019020005,2019-10-03,20192020,TBL,FLA,5,2,0,0,30,37,0.945946,0.862069,0,0,0,0,0,0
2019020009,2019-10-03,20192020,NSH,MIN,5,2,0,0,32,24,0.916667,0.870968,0,0,0,0,0,0
2019020016,2019-10-04,20192020,PHI,CHI,4,3,0,0,38,31,0.903226,0.894737,0,0,0,0,0,0
2019020017,2019-10-04,20192020,SJS,VGK,1,5,0,0,35,29,0.833333,0.971429,0,0,0,0,0,0
2019020015,2019-10-04,20192020,CBJ,TOR,1,4,0,0,29,29,0.862069,0.965517,0,0,0,0,0,0
2019020013,2019-10-04,20192020,NJD,WPG,4,5,0,1,39,30,0.904762,0.897436,0,0,0,0,0,0
2019020014,2019-10-04,20192020,NYI,WSH,1,2,0,0,26,28,0.928571,0.961538,0,0,0,0,0,0
2019020020,2019-10-05,20192020,OTT,NYR,1,4,0,0,32,30,0.866667,0.96875,0,0,0,0,0,0
2019020030,2019-10-05,20192020,ANA,SJS,3,1,0,0,33,36,0.972222,0.909091,0,0,0,0,0,0
2019020027,2019-10-05,20192020,ARI,BOS,0,1,0,0,35,26,0.961538,1.0,0,0,0,0,0,0
2019020022,2019-10-05,20192020,PIT,CBJ,7,2,0,0,40,30,0.933333,0.825,0,0,0,0,0,0
2019020018,2019-10-05,20192020,BUF,NJD,7,2,0,0,36,20,0.9,0.805556,0,0,0,0,0,0
2019020028,2019-10-05,20192020,CGY,VAN,3,0,0,0,30,34,1.0,0.931034,0,0,0,0,0,0
2019020024,2019-10-05,20192020,STL,DAL,3,2,0,0,30,29,0.931034,0.9,0,0,0,0,0,0
2019020023,2019-10-05,20192020,WSH,CAR,2,3,1,0,34,28,0.892857,0.941176,0,0,0,0,0,0
2019020026,2019-10-05,20192020,COL,MIN,4,2,0,0,32,31,0.935484,0.903226,0,0,0,0,0,0
2019020025,2019-10-05,20192020,NSH,DET,3,5,0,0,42,28,0.851852,0.928571,0,0,0,0,0,0
2019020029,2019-10-05,20192020,EDM,LAK,6,5,0,0,31,32,0.84375,0.806452,0,0,0,0,0,0
2019020021,2019-10-05,20192020,FLA,TBL,4,3,0,0,28,35,0.914286,0.857143,0,0,0,0,0,0
2019020019,2019-10-05,20192020,TOR,MTL,5,6,0,1,37,42,0.880952,0.864865,0,0,0,0,0,0
2019020031,2019-10-06,20192020,CAR,TBL,4,3,1,0,44,13,0.769231,0.909091,0,0,0,0,0,0
2019020032,2019-10-06,20192020,DET,DAL,4,3,0,0,33,22,0.863636,0.878788,0,0,0,0,0,0
2019020033,2019-10-06,20192020,NYI,WPG,4,1,0,0,33,36,0.972222,0.878788,0,0,0,0,0,0
2019020035,2019-10-07,20192020,CBJ,BUF,4,3,1,0,44,18,0.833333,0.909091,0,0,0,0,0,0
2019020034,2019-10-07,20192020,TOR,STL,2,3,0,0,34,30,0.9,0.941176,0,0,0,0,0,0
2019020040,2019-10-08,20192020,DET,ANA,1,3,0,0,32,29,0.896552,0.96875,0,0,0,0,0,0
2019020043,2019-10-08,20192020,VGK,BOS,3,4,0,0,34,35,0.885714,0.911765,0,0,0,0,0,0
2019020038,2019-10-08,20192020,PIT,WPG,1,4,0,0,38,22,0.818182,0.973684,0,0,0,0,0,0
2019020042,2019-10-08,20192020,CGY,LAK,3,4,1,0,29,40,0.9,0.896552,0,0,0,0,0,0
2019020041,2019-10-08,20192020,NSH,SJS,5,2,0,0,25,35,0.942857,0.833333,0,0,0,0,0,0
2019020036,2019-10-08,20192020,FLA,CAR,3,6,0,0,50,35,0.95,0.94,0,0,0,0,0,0
2019020039,2019-10-08,20192020,WSH,DAL,3,4,1,0,32,26,0.846154,0.90625,0,0,0,0,0,0
2019020037,2019-10-08,20192020,NYI,EDM,2,5,0,0,27,27,0.875,0.925926,0,0,0,0,0,0
2019020045,2019-10-09,20192020,PHI,NJD,4,0,0,0,34,25,1.0,0.882353,0,0,0,0,0,0
2019020044,2019-10-09,20192020,BUF,MTL,5,4,1,0,39,27,0.851852,0.871795,0,0,0,0,0,0
2019020046,2019-10-09,20192020,VAN,LAK,8,2,0,0,25,39,0.948718,0.68,0,0,0,0,0,0
2019020050,2019-10-10,20192020,PIT,ANA,2,1,0,0,28,32,0.96875,0.928571,0,0,0,0,0,0
2019020057,2019-10-10,20192020,ARI,VGK,4,1,0,0,29,38,0.973684,0.866667,0,0,0,0,0,0
2019020051,2019-10-10,20192020,OTT,STL,4,6,0,0,29,37,0.861111,0.862069,0,0,0,0,0,0
2019020056,2019-10-10,20192020,COL,BOS,4,2,0,0,36,41,0.95122,0.914286,0,0,0,0,0,0
2019020055,2019-10-10,20192020,DAL,CGY,2,3,0,1,36,29,0.931034,0.944444,0,0,0,0,0,0
2019020054,2019-10-10,20192020,CHI,SJS,4,5,0,0,30,34,0.852941,0.866667,0,0,0,0,0,0
2019020048,2019-10-10,20192020,MTL,DET,2,4,0,0,35,34,0.909091,0.942857,0,0,0,0,0,0
2019020049,2019-10-10,20192020,NJD,EDM,3,4,0,1,31,22,0.863636,0.903226,0,0,0,0,0,0
2019020053,2019-10-10,20192020,WPG,MIN,5,2,0,0,32,40,0.95,0.870968,0,0,0,0,0,0
2019020052,2019-10-10,20192020,NSH,WSH,6,5,0,0,38,26,0.807692,0.842105,0,0,0,0,0,0
2019020047,2019-10-10,20192020,TOR,TBL,3,7,0,0,28,33,1.0,0.892857,0,0,0,0,0,0
2019020059,2019-10-11,20192020,CBJ,ANA,1,2,0,0,27,23,0.913043,0.962963,0,0,0,0,0,0
2019020058,2019-10-11,20192020,BUF,FLA,3,2,0,1,32,43,0.953488,0.9375,0,0,0,0,0,0
2019020060,2019-10-11,20192020,CAR,NYI,5,2,0,0,40,19,0.894737,0.897436,0,0,0,0,0,0
2019020061,2019-10-12,20192020,NYR,EDM,1,4,0,0,21,27,0.884615,0.952381,0,0,0,0,0,0
2019020072,2019-10-12,20192020,COL,ARI,3,2,1,0,32,36,0.944444,0.90625,0,0,0,0,0,0
2019020062,2019-10-12,20192020,OTT,TBL,4,2,0,0,34,21,0.904762,0.909091,0,0,0,0,0,0
2019020073,2019-10-12,20192020,VAN,PHI,3,2,0,1,24,32,0.9375,0.916667,0,0,0,0,0,0
2019020064,2019-10-12,20192020,BOS,NJD,3,0,0,0,32,31,1.0,0.90625,0,0,0,0,0,0
2019020071,2019-10-12,20192020,MIN,PIT,4,7,0,0,33,35,0.909091,0.878788,0,0,0,0,0,0
2019020074,2019-10-12,20192020,VGK,CGY,6,2,0,0,30,35,0.942857,0.8,0,0,0,0,0,0
2019020065,2019-10-12,20192020,MTL,STL,6,3,0,0,38,29,0.896552,0.864865,0,0,0,0,0,0
2019020068,2019-10-12,20192020,CAR,CBJ,2,3,0,0,32,35,0.914286,0.9375,0,0,0,0,0,0
2019020069,2019-10-12,20192020,CHI,WPG,2,3,1,0,29,33,0.909091,0.931034,0,0,0,0,0,0
2019020070,2019-10-12,20192020,DAL,WSH,1,4,0,0,25,25,0.875,0.96,0,0,0,0,0,0
2019020066,2019-10-12,20192020,DET,TOR,2,5,0,0,27,41,0.9,0.925926,0,0,0,0,0,0
2019020067,2019-10-12,20192020,NYI,FLA,3,2,0,1,28,37,0.945946,0.928571,0,0,0,0,0,0
2019020063,2019-10-12,20192020,LAK,NSH,7,4,0,0,38,32,0.875,0.837838,0,0,0,0,0,0
2019020075,2019-10-13,20192020,WPG,PIT,2,7,0,0,29,28,0.75,0.931034,0,0,0,0,0,0
2019020077,2019-10-13,20192020,SJS,CGY,3,1,0,0,20,33,0.969697,0.85,0,0,0,0,0,0
2019020076,2019-10-13,20192020,LAK,VGK,2,5,0,0,38,36,0.861111,0.947368,0,0,0,0,0,0
2019020078,2019-10-14,20192020,BOS,ANA,4,2,0,0,23,32,0.9375,0.826087,0,0,0,0,0,0
2019020079,2019-10-14,20192020,OTT,MIN,0,2,0,0,26,35,0.970588,1.0,0,0,0,0,0,0
2019020082,2019-10-14,20192020,BUF,DAL,4,0,0,0,22,25,1.0,0.818182,0,0,0,0,0,0
2019020081,2019-10-14,20192020,NYI,STL,3,2,1,0,32,23,0.913043,0.90625,0,0,0,0,0,0
2019020084,2019-10-14,20192020,CHI,EDM,3,1,0,0,35,28,0.964286,0.941176,0,0,0,0,0,0
2019020083,2019-10-14,20192020,WSH,COL,3,6,0,0,32,25,0.904762,0.90625,0,0,0,0,0,0
2019020080,2019-10-14,20192020,NJD,FLA,4,6,0,0,21,34,0.823529,0.809524,0,0,0,0,0,0
2019020087,2019-10-15,20192020,WPG,ARI,2,4,0,0,40,35,0.885714,0.95,0,0,0,0,0,0
2019020088,2019-10-15,20192020,CGY,PHI,3,1,0,0,38,22,0.954545,0.945946,0,0,0,0,0,0
2019020091,2019-10-15,20192020,LAK,CAR,0,2,0,0,31,23,0.954545,1.0,0,0,0,0,0,0
2019020089,2019-10-15,20192020,VAN,DET,5,1,0,0,32,27,0.962963,0.84375,0,0,0,0,0,0
2019020085,2019-10-15,20192020,TOR,MIN,4,2,0,0,34,29,0.931034,0.882353,0,0,0,0,0,0
2019020086,2019-10-15,20192020,MTL,TBL,1,3,0,0,34,22,0.863636,0.970588,0,0,0,0,0,0
2019020090,2019-10-15,20192020,VGK,NSH,2,5,0,0,35,39,0.871795,0.942857,0,0,0,0,0,0
2019020096,2019-10-16,20192020,ANA,BUF,5,2,0,0,31,33,0.939394,0.866667,0,0,0,0,0,0
2019020095,2019-10-16,20192020,EDM,PHI,6,3,0,0,22,52,0.942308,0.75,0,0,0,0,0,0
2019020092,2019-10-16,20192020,PIT,COL,3,2,1,0,32,28,0.928571,0.90625,0,0,0,0,0,0
2019020097,2019-10-16,20192020,SJS,CAR,5,2,0,0,22,38,0.947368,0.809524,0,0,0,0,0,0
2019020094,2019-10-16,20192020,CBJ,DAL,3,2,0,0,35,32,0.9375,0.914286,0,0,0,0,0,0
2019020093,2019-10-16,20192020,WSH,TOR,4,3,0,0,32,32,0.90625,0.875,0,0,0,0,0,0
2019020100,2019-10-17,20192020,NJD,NYR,5,2,0,0,38,31,0.935484,0.891892,0,0,0,0,0,0
2019020104,2019-10-17,20192020,ARI,NSH,5,2,0,0,32,25,0.92,0.870968,0,0,0,0,0,0
2019020105,2019-10-17,20192020,VGK,OTT,3,2,0,1,54,39,0.948718,0.962963,0,0,0,0,0,0
2019020098,2019-10-17,20192020,BOS,TBL,3,4,0,1,37,36,0.916667,0.918919,0,0,0,0,0,0
2019020106,2019-10-17,20192020,LAK,BUF,0,3,0,0,47,24,0.875,1.0,0,0,0,0,0,0
2019020103,2019-10-17,20192020,CGY,DET,5,1,0,0,36,28,0.964286,0.861111,0,0,0,0,0,0
2019020101,2019-10-17,20192020,STL,VAN,3,4,0,1,37,32,0.90625,0.918919,0,0,0,0,0,0
2019020099,2019-10-17,20192020,MTL,MIN,4,0,0,0,33,17,1.0,0.878788,0,0,0,0,0,0
2019020102,2019-10-17,20192020,WPG,NYI,1,3,0,0,33,26,0.92,0.969697,0,0,0,0,0,0
2019020109,2019-10-18,20192020,WSH,NYR,5,2,0,0,34,28,0.928571,0.878788,0,0,0,0,0,0
2019020112,2019-10-18,20192020,ANA,CAR,4,2,0,0,20,24,0.916667,1.0,0,0,0,0,0,0
2019020108,2019-10-18,20192020,PIT,DAL,4,2,0,0,33,24,0.916667,0.90625,0,0,0,0,0,0
2019020110,2019-10-18,20192020,CHI,CBJ,3,2,1,0,33,39,0.948718,0.909091,0,0,0,0,0,0
2019020107,2019-10-18,20192020,FLA,COL,4,5,1,0,44,41,0.878049,0.909091,0,0,0,0,0,0
2019020111,2019-10-18,20192020,EDM,DET,2,1,0,0,37,26,0.961538,0.945946,0,0,0,0,0,0
2019020120,2019-10-19,20192020,ARI,OTT,5,2,0,0,27,36,0.944444,0.846154,0,0,0,0,0,0
2019020117,2019-10-19,20192020,PHI,DAL,1,4,0,0,39,16,0.8,0.974359,0,0,0,0,0,0
2019020115,2019-10-19,20192020,TOR,BOS,4,3,1,0,29,46,0.934783,0.862069,0,0,0,0,0,0
2019020118,2019-10-19,20192020,PIT,VGK,0,3,0,0,29,24,0.954545,1.0,0,0,0,0,0,0
2019020123,2019-10-19,20192020,SJS,BUF,3,4,0,0,32,35,0.885714,0.90625,0,0,0,0,0,0
2019020122,2019-10-19,20192020,LAK,CGY,4,1,0,0,36,24,0.958333,1.0,0,0,0,0,0,0
2019020114,2019-10-19,20192020,STL,MTL,2,5,0,0,34,25,0.833333,0.941176,0,0,0,0,0,0
2019020116,2019-10-19,20192020,TBL,COL,2,6,0,0,46,24,0.75,0.956522,0,0,0,0,0,0
2019020119,2019-10-19,20192020,CBJ,NYI,2,3,1,0,36,34,0.911765,0.944444,0,0,0,0,0,0
2019020121,2019-10-19,20192020,NSH,FLA,2,3,0,1,27,30,0.933333,0.925926,0,0,0,0,0,0
2019020113,2019-10-19,20192020,NJD,VAN,1,0,0,0,24,25,1.0,0.958333,0,0,0,0,0,0
2019020124,2019-10-20,20192020,NYR,VAN,2,3,0,0,40,43,0.930233,0.95,0,0,0,0,0,0
2019020128,2019-10-20,20192020,ANA,CGY,1,2,0,0,30,29,0.931034,0.966667,0,0,0,0,0,0
2019020126,2019-10-20,20192020,CHI,WSH,3,5,0,0,44,30,0.862069,0.931818,0,0,0,0,0,0
2019020127,2019-10-20,20192020,WPG,EDM,1,0,0,1,23,28,1.0,1.0,0,0,0,0,0,0
2019020125,2019-10-20,20192020,MIN,MTL,4,3,0,0,33,33,0.909091,0.878788,0,0,0,0,0,0
2019020132,2019-10-21,20192020,DAL,OTT,2,1,0,0,43,20,0.95,0.953488,0,0,0,0,0,0
2019020130,2019-10-21,20192020,PHI,VGK,6,2,0,0,37,35,0.942857,0.837838,0,0,0,0,0,0
2019020131,2019-10-21,20192020,STL,COL,3,1,0,0,25,18,0.944444,0.88,0,0,0,0,0,0
2019020129,2019-10-21,20192020,TOR,CBJ,3,4,1,0,31,38,0.894737,0.903226,0,0,0,0,0,0
2019020136,2019-10-22,20192020,NYR,ARI,2,3,1,0,19,35,0.914286,0.894737,0,0,0,0,0,0
2019020138,2019-10-22,20192020,NSH,ANA,6,1,0,0,30,27,0.962963,0.818182,0,0,0,0,0,0
2019020133,2019-10-22,20192020,BOS,TOR,4,2,0,0,39,30,0.933333,0.897436,0,0,0,0,0,0
2019020135,2019-10-22,20192020,FLA,PIT,4,2,0,0,22,25,0.92,0.857143,0,0,0,0,0,0
